,Text,Translated
1653,"@neoakira14 격리전에는 동네자체가 썰렁했는데
인제는 사람사는 동네같아요
ㅜㅜ","@ Neoakira14 In the case of exhibition, the neighborhood itself was slush.
In the people, the person is like a neighborhood.
ㅜ ㅜ"
1654,코로나 걸려서 다 뒤지진말고 2주 격리치료받고 오시길 ^^,"Corona hangs, says it was a two weeks."
1655,자가격리때문에 정신상태가 피폐해젺어요,"Because of the price of a person,"
1656,2주동안 준 자가격리해야되는데 열심히 살고 싶은 충동이 들면 유튜브에서 “깡”을 검색한다. 하고 싶다고 다 열심히 살면 안돼....,"If you have to get rid of it in two weeks, you should get a ""thosper"" on YouTube. I do not want to live hard to do it."
1657,@Buchon_BASS 훌륭한 자가격리 운동!!,@Buchon_bass Great person price exercise !!
1658,@keep0621 엌ㅋㅋ 그게 아니라 격리 장소 이탈이라 떠서 ㅜ,@ keep0621 Kitchen ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ
1659,미치겠네 ㅋㅋㅋㅋㅋㅋ 부인 미국에 놔두느니만 못하네 2주 격리 끝날 때까지 못 쓴단 얘긴데,I'm crazy. ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ I can not leave it in the United States.
1660,흑흑 자가격리 나만 동물의숲 없어,I do not have the forest of me
1661,@SSMasquer ㅋㅋㅋ 난 격리중 ㅜ,@Ssmasquer ㅋㅋ I'm inserting ㅜ
1662,이넘 기자넘은 갑질에 젖어 있다. 큰 범죄는 아니라도 법적 책임을 물어라! 모아두었다가 사회로부터 격리 할 때 써먹자! https://t.co/IPVowklyRX,"I am wet to the brilliant reporter. Do not be a big crime, but ask the legal responsibility! I'll try it when I was gathered and I just isolate it from the society! https://t.co/ipvowklyrx"
1663,"자가격리 어기고, 건설현장 누빈 ‘이태원 확진자’ 아버지 고발...
부전자전입니다
#코로나19_팬데믹
#자가격리지침_준수
#생활속거리두기_실천
 https://t.co/s9eIr3WyA7","I am going to get rid of it.
The
# Corona 19_ pan demic
# Chartering price
# Living in Life _ Practice
 https://t.co/s9eir3wya7"
1664,자택 격리중이라 시공사 대표님이 보내주신 사진. 주차자리에 콘크리트 타설을 더 넓게 해주셨다고 기쁜 목소리로 말해주셨다. 잔디 관리 힘들다는 말과 함께. 저기에 그림그려야될까? #전원주택  #곤지암 #인더힐스 @경기도광주곤지암 https://t.co/RKxuhZa5jM,I am in the middle of my home. He told the parking spot for a greater voice that he had a wider concrete. Grass management with a hard time. Will it be painted there? # Power Housing # Gonja Cancer # Inether Hills @ Https://t.co/rkxuhza5jm
1665,"어제 브로콜리너마저와 90분간 함께한 행사 &lt;격리기간의 우리들 ―멀리서 다독임&gt;, 정말 좋았다. 내가 이런 대접을 받아도 되나 싶을 정도로 좋았다. 연주가 흐를 때 절로 눈이 감기고 입꼬리가 올라가던 저녁이었다. 앞으로 남은 세 차례의 공연도 내내 즐겁기를. 즐겁기만 하기를. 🙏 https://t.co/9K5cq1jmgN","Yesterday with broccolier and 90 minutes of event & LT; We were a duckling & gt in the distance of the quarantine, and really good. I liked to be treated like this. When the play was swollen, the snow was cold and the mouth was climbed up. Through the three performances of the next three performances, you have fun. Only fun. 🙏 https://t.co/9k5cq1jmgn"
1666,@kookiekkukku 넵🙇‍♀️ 꾸르님이 참을만 하대서 후딱 다녀왔어욤😭 결과나올때까지 강제 격리시작합니당😭,"@kookiekkukku Yup 🙇🙇️ Curde went to the end of the person,"
1667,얼마나 법 집행이 허술하고 처벌이 약하면 자가 격리 대상자들이 거리를 활보하게 하는지... https://t.co/2HGpGa1DeO,"How much law enforcement is scarce and punishment is weak, let's make it easy to do the streets ... https://t.co/2HGPGA1DEO"
1668,자가격리 부작용. 할 사람도 없는데 보드게임 또 샀다. 영화 쥬만지를 기억하며. 모험게임 안도르. 마작터입  루미큐브. #보드게임 #쥬만지 #안도르 #루미큐브 #자가격리 @수원로얄팰리스주상복합 https://t.co/pFEqjc8nHT,Self-propeller side effects. I bought a board game again. I remember the movie Jumor. Adventure Games Andor. Mahmut Tour Lummy Cube. # Board Games # Jumanji # Andor # Lummy Cube # Pretty Principal @ Suwon Royal Palace Residential Complex Https://t.co/pfeqjc8nt
1669,"[속보] 서울구치소 교도관, 코로나 확진…조주빈도 격리 중
 https://t.co/WuKNufgCQT","[Breaking News] Seoul Guchi Staff, Corona confirmed ... Journal
 https://t.co/wuknufgcqt"
1670,클럽터진거땜에 격리해제되도 엄마가 나가지말라고 화들짝,"Even if I can not isolate it in a clubber,"
1671,"16일 @youthJK_97 청년전정국님 전시회 선입 한자리 양도합니다 
월초에 이태원에서 진행했던 전시회 방문건으로 혹시나 싶어서 스스로 몇일격리중인데 코앞에 있는 일정이라😭 환불불가 답변받아서 급하게 양도받으실분 구합니다
뎀 주세요🙇‍♀️","16 days @ youthjk_97 Youth exhibition
I want to have a couple of years old, and I am a schedule in front of it because I wanted to be a visit to the exhibition of the exhibition in Itaewon in the early days.
I give you a dummy 🙇🙇️"
1672,자가격리의 부작용. 보드게임을 점점 지르고 있다. #보드게임 @수원로얄팰리스주상복합 https://t.co/YMkLBvOZ7r,Side effects of prizes. I'm getting a board game. # Board Games @ Suwon Royal Palace Residential Complex https://t.co/ymklbvoz7r
1673,"▼코로나19 관련 대응 ▼(5. 14. 9:16)

▶️ 우리 시 현황

◼ 누적확진자 129명 
* 격리해제 114명 https://t.co/7m5rCyQHJD","▼ Corrona 19 Response ▼ (5. 14. 9:16)

▶ ️ Time of our city

◼ 129 accumulated confirmation
* 114 isolation 114 https://t.co/7m5rcyqhjd"
1674,@BonheurHumeur 백수격리중?,@Bonheurhumeur Which of the backsmith?
1675,@caelian1 얼마전에 급성편도염이 와서 4일간 39.5도를 유지하며 유사코로나 경험해 봄요 ㄸㄷ 2일간 자가격리하고 선별진료소가서 음성판정받고 병원에서 치료. 열이 심하게 나면 아파서 생존밖에 생각이 안나던데 그와중에 춤추러 간넘은  -_- https://t.co/RnXAKnEDGn,"@ Caelian1 A little bit of acute yarn came and maintained 39.5 degrees for 4 days, and it is similar to a similar corona. After the heat is severe, I can not think about survival, but I have not danced in the middle of the year -_- https://t.co/rnxaknedgn"
1676,@dideogns1234 아니요ㅜㅜㅜㅜㅜ 전 이태원 클럽에 간 탓에... 지금 자가격리하는중이요ㅜㅜ,@ didogns1234 No ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ
1677,"지금 코로나19를 핑게거리로 이정권이 노리는 것은 국민들을 잠재우고 격리시키는 것 입니다.
그래야 부정선거도 덮고 경제폭망도 가리기 때문입니다. 무조건 “밖으로 나와서 같이있지 마라”입니다.
코로나19가 겁납니까? 
독재가 겁납니까?
왜 이불 덮어쓰고 만세부르나요?
그러니 개돼지가 됩니다.","Now that it is a ping ride to Ping Corona 19, the regime is to be able to be locked and isolating the people.
That's because it covers the election of the election and covers the economy. Unconditionally, ""Do not come out and do not come out"".
Corona 19 scared?
Is the dictatorship scared?
Why are you overwriting your bedding?
So it becomes a pig."
1678,"아베야, 대체 언제쯤 무비자 중지와 입국시 격리를 해제할 생각인거냐??","Avea, when you are an alternative?"
1679,"1) 자가격리 철저하게 함
2) 이지투 외에 리겜을 하고 싶어보이나 주변에 기기가 없는 것 같음
3) 스위치랑 동숲있음 겁나부럽다 https://t.co/WiKLR6pq38","1) Thoroughly thoroughly
2) In addition to Lee Ji-tu, I want to do a recigem,
3) Switch Language Falls in the Ude Https://t.co/wiklr6pq38"
1680,자가격리 겸 집에만 있다보니 모바일 롤체를 자주 하는데 참 재밌다.. https://t.co/mIjdQvJRam,"There is only a lot of mobile rolchables, and it is fun to have a mobile roll chain. Https://t.co/mijdqvjram"
1681,"보리스 존슨 영국 총리, 코로나 백신 끝내 만들어 내지 못할 수도 있음을 인정!!! 코로나 격리 장기간 지속될 수도... https://t.co/uBGI3T69Mi","Boris Johnson recognized that he may not be able to make a prime minister, Corona vaccine. Corona Isolation I can last for a long time ... https://t.co/ubgi3t69mi"
1682,애들이 오랜만에 도시에 나가니 자꾸 보이는 맥도날드가 먹고 싶다고 해서 ‘나 공무원인데 이런데 들어가도 되나’ 벌벌 떨며 사들고 나와서는 일주일동안 발열체크 하면서 애들 격리 철저히 시켰던 것이 한달 전. 그렇게 살았다 정말. 무책임한 사람들에 화가 나.,"The boys are going to eat in the city for a long time, and I want to eat McDonald's who wants to eat. I really lived. I am angry with irresponsible people."
1683,@mariejhlee 8월에 마켓이 열리더라도 홍콩 입국하면 2주간 격리될까봐...꽃피는 봄이 오면 가던 필름마트를 한여름에 가면 또 어떨지...,"@mariejlee If the market is opened in August, I will be isolated for two weeks when I opened Hong Kong ..."
1684,왕잭슨 자가격리중인가,Wang Jackson Price Lim Jung
1685,"제주서 코로나19 격리자 집에 없자 보건당국 '발칵'.. 답답해서 잠시 외출
#코로나19
#사회적거리두기_철저
https://t.co/2z92JxAtrh","Jeju West Corona 19 I do not want to go home, I will go out for a while.
#covid-19
# Putting social distance _ thorough
https://t.co/2Z92JXATRH"
1686,"@yonhaptweet 이것들아, 가정의달에 가족들 격리시키는 것이 효도냐?","@Yonhaptweet These are these, how do you isolate your family in your home?"
1687,자가격리중. 9시 반에 오늘의 두번째 식사. 내일부터 재택근무 시작이다. https://t.co/bBLDRKzz5L,Primary price. 9 o'clock in the second meal of today. It is the beginning of Tomorrow. https://t.co/BBLDRKZZ5L
1688,"@ilw0wgcMvwT2Lgf 문제는 아직 특정하지 못한 1,600여 명이 정신머리가 제대로 박힌 놈들이 아닐테니 대개는 내일 출근이든 뭐든 할 거라는 거..

우짜든동 출근시간 이전에 1차로 의심되는 자는 출근 금지 및 격리를 명령해 주면 좋겠다.","@ ilw0wgcmvwt2lgf The problem is that more than 1,600 people who have not yet been specified are not the right to do that the mental head is properly.

A person who is suspected of primary prior to the time of the time of the ugly work is to order for a prohibition and isolation."
1689,"사형시키던가 무인도 격리시켜라
미필적고의성이 농후하다 https://t.co/ZJUy4nkkaS","Take it to be uninhabited.
HTTPS://t.co/zjuy4nkkas"
1690,"이재명 경기지사께서 이태원클럽을 방문한 사람중에 검진안받고 자가격리어기고 다른사람 만날경우 징역2년을 때린다고 엄포를놨다
역시 이재명다운 결정이다
이렇게하지않으면 고삐풀린 망아지들을 어떻게하겠는가
이 바이러스놈들때문에 국민이 얼마나 불안해하고
또 그에따른 비용은 얼마나들겠는가","I have been watching this one of the two years of prices when I am in the case of a person who has been checked by a surpassing a review of Lee Jae-nam.
This is also a decision
If you do not do this, what will you do?
How much the people are in this viral guy
How long will it be the cost of"
1691,"@korean___devils @sunghan7317 이건 범죄다!
이기적 망동이 불러올 여파가
심히 큰 것은 불보듯 뻔하다

그럼에도 국가가 당신들에게
부탁하지 않는가?

제발.검사 받고 격리 들어가자
가족과 이웃에 죄 짓지 말고
다시 시작하자!","@Korean___devils @ sunghan7317 This is a criminal!
The aftermath of the
It is very big.

Nevertheless,
Does not you ask?

Please.
Do not sin in your family and your neighbors.
Let's start again!"
1692,"오늘 비 안온다고 했는데 비 온다고 했다가 안온댔는데 바람이 비 올 바람인데
어제 비오고 바람 불어서 내 숙소 앞에 나무 뽑혀서 다시 심음
제주도의 바람은 강력하구나 본받아야지
(황금연휴이후ㅠ요양온겁니다ㅠ몰랐습니다ㅠ자가격리급요양중입니다.)","I said it was raining today, but I said it was raining and I did not go on, but the wind is raining.
Yesterday, rain and wind blowing, I picked a tree in front of my hostel
The wind of Jeju Island should be strong.
(After the golden holiday, I did not know."
1693,그냥 검사받지 말고 자가격리나 잘하라는 글인가 하는 일말의 희망마저 저버렸다.,"Just do not be examined, but I have not been able to get a good price."
1694,"글고보니 멀리 갈 것도 없다... 멍청이들이 모이고 모여서, 외국에 이민간 사촌은 며칠 전 돌아가신 그의 아버지 장례에도 참석하지 못했는걸. 어차피 비행기 편 구해서 입국해도 바로 못 오고, 돌아가고 나서도 또 자가격리 해야 하니까 다른 이가 오지 말라고 했었단다.","I do not have to go away. I have not been able to go away. Anyway, I was saved by the plane, I could not come right away, and after I go back, I had to do it again."
1695,"@ranostephania @bongdary29 이시기에 클럽간다는 게 정신이 똑바로 박혔다면 가능하겠습니까
국가가 빚을래서 재난지원금을 주고 의료진은 밤낮을 가리지않고
환자를 찾아서 치료에 힘쓰는데
이번 클럽가서 옮긴자 걸린자는
치료하지말고 모두 격리시켜 그들이 원하는 세상으로 보내
주세요 제발 우리와 다른세상으로 보내세요","@Ranostephania @ bongdary29 If the spirit is going to go to the club in this time,
If the state will debate, give a disaster grant and the medical team does not cover the day
I am looking for a patient and working for treatment.
Let's go to this club
Do not treat them, but they will be used to send them to the world they want.
Please please send us on us with us."
